filepath,hour,minute,second,label
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,32,50,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,33,0,3
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,33,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,33,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,33,30,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,33,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,33,50,3
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,34,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,34,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,34,30,7
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,34,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,34,50,5
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,35,0,5
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,35,10,5
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,35,20,5
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,35,30,5
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,35,40,5
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,35,50,7
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,36,0,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,36,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,36,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,36,30,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,36,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,36,50,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,37,0,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,37,10,7
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,37,20,6
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,37,30,7
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,37,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,37,50,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,38,0,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,38,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,38,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,38,30,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,38,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,38,50,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,39,0,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,39,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,39,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,39,30,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,39,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,39,50,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,40,0,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,40,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,40,20,7
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,40,30,3
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,40,40,7
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,40,50,5
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,41,0,7
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,41,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,41,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,41,30,3
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,41,40,3
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,41,50,3
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,42,0,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,42,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,42,20,3
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,42,30,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,42,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,42,50,3
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,43,0,3
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,43,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,43,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,43,30,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,43,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,43,50,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,44,0,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,44,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,44,20,5
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,44,30,5
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,44,40,7
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,44,50,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,45,0,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,45,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,45,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,45,30,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,45,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,45,50,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,46,0,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,46,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,46,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,46,30,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,46,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,46,50,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,47,0,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,47,10,3
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,47,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,47,30,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,47,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,47,50,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,48,0,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,48,10,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,48,20,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,48,30,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,48,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,48,50,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,49,0,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,49,10,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,49,20,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,49,30,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,49,40,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,49,50,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,50,0,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,50,10,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,50,20,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,50,30,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,50,40,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,50,50,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,51,0,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,51,10,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,51,20,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,51,30,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,51,40,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,51,50,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,52,0,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,52,10,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,52,20,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,52,30,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,52,40,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,52,50,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,53,0,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,53,10,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,53,20,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,53,30,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,53,40,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,53,50,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,54,0,4
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,54,10,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,54,20,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,54,30,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,54,40,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,54,50,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,55,0,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,55,10,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,55,20,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,55,30,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,55,40,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,55,50,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,56,0,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,56,10,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,56,20,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,56,30,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,56,40,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,56,50,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,57,0,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,57,10,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,57,20,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,57,30,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,57,40,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,57,50,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,58,0,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,58,10,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,58,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,58,30,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,58,40,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,58,50,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,59,0,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,59,10,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,59,20,2
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,59,30,1
D:\OneDrive\文档\Yilin\Edinburgh\MSc project\codebase\Data\p1\user_inter_001_living_mindful_meal\20250311.pkl,22,59,40,1
